{25.99,901.39,0.83,2.60,0.03,1,0,-0.17,-0.23,9.52,9.52,0.06,-0.06,0.00,0.06,-0.06,0.00}
{26.00,901.41,0.64,2.60,0.07,1,0,-0.18,-0.22,9.52,9.52,-0.06,0.00,0.06,-0.06,0.00,0.06}
{26.00,901.41,0.64,2.60,0.10,1,0,-0.19,-0.23,9.51,9.51,-0.06,0.13,-0.19,-0.06,0.13,-0.19}
{26.00,901.42,0.55,2.60,0.00,1,0,-0.15,-0.24,9.53,9.53,-0.06,-0.13,0.06,-0.06,0.13,-0.06}
{26.00,901.43,0.45,2.60,-0.06,1,0,-0.15,-0.23,9.54,9.54,-0.06,-0.06,-0.19,-0.06,-0.06,-0.19}
{26.00,901.41,0.64,2.60,-0.06,1,0,-0.16,-0.23,9.52,9.52,-0.06,0.06,0.00,-0.06,0.06,0.00}
{26.00,901.41,0.64,2.60,-0.03,1,0,-0.16,-0.22,9.50,9.50,0.06,0.00,0.00,0.06,0.00,-0.13}
{26.00,901.42,0.55,2.60,0.00,1,0,-0.15,-0.21,9.48,9.48,0.00,0.00,0.06,-0.13,-0.13,0.00}
{26.00,901.43,0.45,2.60,-0.06,1,0,-0.16,-0.22,9.50,9.50,0.06,-0.06,-0.06,0.06,-0.06,-0.06}
{26.00,901.43,0.45,2.60,-0.12,1,0,-0.17,-0.21,9.53,9.53,-0.06,0.00,0.06,-0.06,0.25,-0.06}
{26.00,901.41,0.64,2.60,-0.09,1,0,-0.15,-0.21,9.49,9.49,0.00,-0.06,0.13,0.00,-0.06,0.13}
{26.00,901.45,0.26,2.60,-0.15,1,0,-0.15,-0.23,9.51,9.51,0.00,0.00,-0.13,0.00,0.00,-0.13}
{26.00,901.44,0.36,2.60,-0.18,1,0,-0.16,-0.22,9.50,9.50,0.00,-0.13,0.00,0.00,-0.13,0.00}
{26.00,901.40,0.73,2.60,-0.15,1,0,-0.17,-0.22,9.50,9.50,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06}
{26.00,901.41,0.64,2.60,-0.03,1,0,-0.16,-0.22,9.50,9.50,0.00,-0.19,0.00,0.00,-0.19,0.00}
{26.00,901.42,0.55,2.60,0.03,1,0,-0.14,-0.22,9.50,9.50,0.00,0.06,-0.06,0.00,0.06,-0.06}
{25.99,901.41,0.64,2.60,0.00,1,0,-0.15,-0.21,9.50,9.50,0.06,0.06,-0.13,0.00,0.00,0.00}
{26.00,901.43,0.45,2.60,-0.06,1,0,-0.15,-0.23,9.51,9.51,-0.06,0.00,0.00,-0.06,0.06,-0.06}
{26.00,901.41,0.64,2.60,-0.03,1,0,-0.15,-0.21,9.51,9.51,-0.06,0.06,-0.06,-0.06,0.06,-0.06}
{26.00,901.41,0.64,2.60,-0.03,1,0,-0.15,-0.22,9.52,9.52,0.00,0.13,-0.06,-0.19,0.13,-0.06}
{26.00,901.43,0.45,2.60,-0.03,1,0,-0.14,-0.22,9.50,9.50,-0.06,0.06,-0.06,-0.06,0.06,-0.06}
{26.00,901.41,0.64,2.60,-0.03,1,0,-0.18,-0.23,9.49,9.49,0.00,0.06,-0.19,0.00,0.19,-0.06}
{26.00,901.42,0.55,2.60,-0.06,1,0,-0.16,-0.22,9.51,9.51,0.00,0.19,-0.06,0.06,0.13,0.00}
{26.00,901.43,0.45,2.60,-0.06,1,0,-0.15,-0.23,9.50,9.50,-0.13,0.13,-0.13,-0.06,0.06,0.00}
{26.00,901.44,0.36,2.60,-0.15,1,0,-0.16,-0.23,9.51,9.51,0.00,0.00,-0.06,0.00,0.00,-0.06}
{26.00,901.43,0.45,2.60,-0.18,1,0,-0.15,-0.22,9.50,9.50,0.00,0.13,0.00,0.00,0.13,0.00}
{26.00,901.43,0.45,2.60,-0.18,1,0,-0.14,-0.20,9.50,9.50,0.00,0.06,0.06,0.00,0.06,0.06}
{26.00,901.41,0.64,2.60,-0.09,1,0,-0.14,-0.21,9.48,9.48,-0.06,0.13,-0.06,0.06,0.13,-0.13}
{26.00,901.41,0.64,2.60,-0.03,1,0,-0.16,-0.22,9.49,9.49,0.00,0.06,0.00,0.00,-0.06,0.00}
{26.00,901.43,0.45,2.60,-0.03,1,0,-0.16,-0.21,9.52,9.52,0.00,0.13,0.06,-0.06,-0.06,0.13}
{26.00,901.42,0.55,2.60,-0.06,1,0,-0.15,-0.22,9.50,9.50,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06}
{26.00,901.42,0.55,2.60,-0.09,1,0,-0.16,-0.23,9.52,9.52,0.00,-0.13,0.00,0.00,-0.13,0.00}
{26.00,901.42,0.55,2.60,-0.06,1,0,-0.13,-0.22,9.50,9.50,-0.06,0.13,-0.06,-0.06,0.13,-0.06}
{26.00,901.43,0.45,2.60,-0.09,1,0,-0.15,-0.21,9.50,9.50,0.00,-0.13,0.06,0.00,-0.13,0.06}
{26.00,901.45,0.26,2.60,-0.18,1,0,-0.16,-0.23,9.53,9.53,-0.06,0.00,-0.06,-0.06,0.00,-0.06}
{26.00,901.43,0.45,2.60,-0.21,1,0,-0.14,-0.24,9.50,9.50,0.00,-0.13,0.00,0.00,-0.13,0.00}
{26.00,901.42,0.55,2.60,-0.18,1,0,-0.15,-0.24,9.52,9.52,-0.06,0.00,0.06,-0.06,0.00,0.06}
{26.00,901.44,0.36,2.60,-0.15,1,0,-0.16,-0.24,9.53,9.53,-0.13,-0.19,0.06,0.00,0.19,0.00}
{26.00,901.43,0.45,2.60,-0.15,1,0,-0.15,-0.21,9.52,9.52,0.00,0.00,-0.06,0.00,0.00,-0.06}
{26.00,901.45,0.26,2.60,-0.25,1,0,-0.17,-0.23,9.49,9.49,0.13,0.13,-0.06,0.13,0.13,-0.06}
{26.00,901.42,0.55,2.60,-0.18,1,0,-0.15,-0.22,9.50,9.50,0.00,-0.06,-0.06,0.00,-0.06,-0.06}
{26.00,901.43,0.45,2.60,-0.18,1,0,-0.16,-0.22,9.49,9.49,-0.06,-0.13,0.00,0.06,-0.19,0.00}
{26.00,901.44,0.36,2.60,-0.15,1,0,-0.16,-0.21,9.50,9.50,0.13,-0.19,0.19,0.13,-0.19,0.19}
{26.00,901.43,0.45,2.60,-0.18,1,0,-0.17,-0.19,9.51,9.51,0.00,0.00,-0.06,0.00,0.00,-0.06}
{26.00,901.41,0.64,2.60,-0.12,1,0,-0.15,-0.22,9.50,9.50,-0.13,-0.06,0.19,-0.13,-0.06,0.19}
{26.00,901.42,0.55,2.60,-0.06,1,0,-0.16,-0.20,9.49,9.49,-0.06,-0.06,0.00,-0.06,-0.06,0.00}
{26.00,901.42,0.55,2.60,-0.03,1,0,-0.14,-0.22,9.51,9.51,0.00,0.06,0.00,0.00,0.00,0.00}
{26.00,901.42,0.55,2.60,-0.06,1,0,-0.16,-0.22,9.49,9.49,-0.06,-0.06,0.13,-0.06,-0.06,0.13}
{26.00,901.41,0.64,2.60,-0.03,1,0,-0.15,-0.20,9.50,9.50,-0.06,0.13,0.00,0.06,0.06,-0.06}
{26.00,901.42,0.55,2.60,-0.03,1,0,-0.15,-0.24,9.48,9.48,-0.06,-0.06,0.13,-0.06,-0.06,0.13}
{26.00,901.42,0.55,2.60,-0.03,1,0,-0.16,-0.21,9.50,9.50,-0.06,0.00,0.00,-0.06,0.00,0.00}
{26.00,901.42,0.55,2.60,-0.06,1,0,-0.16,-0.22,9.50,9.50,-0.06,0.06,0.06,-0.06,0.06,0.06}
{26.00,901.41,0.64,2.60,-0.03,1,0,-0.15,-0.22,9.50,9.50,0.00,0.13,0.13,-0.13,0.13,-0.06}
{26.00,901.43,0.45,2.60,-0.06,1,0,-0.17,-0.20,9.53,9.53,0.00,0.06,0.00,0.00,0.06,0.00}
{26.00,901.42,0.55,2.60,-0.06,1,0,-0.15,-0.21,9.50,9.50,0.00,0.13,0.00,0.00,0.13,0.00}
{26.00,901.42,0.55,2.60,-0.09,1,0,-0.17,-0.22,9.51,9.51,0.00,0.06,-0.06,0.00,0.06,-0.06}
{26.00,901.45,0.26,2.60,-0.15,1,0,-0.14,-0.22,9.50,9.50,0.06,0.13,0.00,0.00,-0.06,0.06}
{26.00,901.44,0.36,2.60,-0.22,1,0,-0.17,-0.22,9.51,9.51,0.00,0.00,-0.06,0.00,-0.06,0.00}
{26.00,901.42,0.55,2.60,-0.22,1,0,-0.16,-0.21,9.52,9.52,-0.06,0.00,0.00,-0.06,0.00,0.00}
{26.00,901.42,0.55,2.60,-0.12,1,0,-0.15,-0.20,9.51,9.51,0.00,0.00,-0.13,0.00,0.00,-0.13}
{26.00,901.42,0.55,2.60,-0.06,1,0,-0.16,-0.22,9.52,9.52,0.06,0.06,0.00,0.06,0.06,0.00}
{26.00,901.41,0.64,2.60,-0.03,1,0,-0.16,-0.22,9.52,9.52,-0.13,0.06,0.06,-0.13,0.06,0.06}
{26.00,901.44,0.36,2.60,-0.09,1,0,-0.14,-0.21,9.52,9.52,0.06,-0.06,0.06,0.06,-0.06,0.06}
{26.00,901.42,0.55,2.60,-0.09,1,0,-0.16,-0.23,9.49,9.49,-0.06,-0.13,0.06,-0.06,-0.13,0.06}
{26.00,901.43,0.45,2.60,-0.15,1,0,-0.16,-0.21,9.51,9.51,-0.06,0.06,-0.06,-0.06,-0.06,0.13}
{26.00,901.42,0.55,2.60,-0.09,1,0,-0.17,-0.23,9.50,9.50,0.06,0.00,0.00,0.00,0.00,-0.06}
{26.00,901.42,0.55,2.60,-0.09,1,0,-0.14,-0.22,9.50,9.50,-0.06,0.13,-0.13,-0.06,0.13,-0.13}
{26.00,901.42,0.55,2.60,-0.06,1,0,-0.16,-0.22,9.49,9.49,-0.06,0.19,0.06,0.06,0.00,-0.13}
{26.00,901.41,0.64,2.60,-0.03,1,0,-0.15,-0.22,9.49,9.49,0.06,0.00,0.06,0.06,0.00,0.06}
{26.00,901.44,0.36,2.60,-0.09,1,0,-0.15,-0.24,9.49,9.49,-0.06,0.19,0.00,0.06,0.06,0.00}
{26.00,901.42,0.55,2.60,-0.09,1,0,-0.14,-0.22,9.48,9.48,-0.06,0.13,-0.13,-0.06,0.13,-0.13}
{26.00,901.43,0.45,2.60,-0.15,1,0,-0.14,-0.23,9.51,9.51,-0.06,0.00,0.00,0.00,-0.06,0.00}
{26.00,901.41,0.64,2.60,-0.06,1,0,-0.15,-0.22,9.52,9.52,-0.06,-0.13,0.06,-0.06,-0.13,0.06}
{26.00,901.42,0.55,2.60,-0.06,1,0,-0.13,-0.22,9.50,9.50,0.06,0.13,-0.06,0.00,0.06,-0.13}
{26.00,901.43,0.45,2.60,-0.06,1,0,-0.15,-0.22,9.50,9.50,0.00,0.13,-0.06,0.00,0.13,-0.06}
{26.00,901.42,0.55,2.60,-0.09,1,0,-0.15,-0.23,9.50,9.50,0.00,-0.13,0.06,0.13,-0.06,0.06}
{26.00,901.41,0.64,2.60,-0.06,1,0,-0.17,-0.22,9.50,9.50,0.06,-0.06,0.00,0.06,-0.06,0.00}
{26.01,901.41,0.64,2.60,0.00,1,0,-0.15,-0.22,9.51,9.51,0.00,0.06,-0.06,0.00,0.06,-0.06}
{26.01,901.41,0.64,2.60,0.03,1,0,-0.15,-0.21,9.49,9.49,0.06,0.00,-0.13,0.06,0.00,-0.13}
{26.01,901.44,0.36,2.60,-0.06,1,0,-0.14,-0.24,9.50,9.50,0.00,0.06,-0.13,0.00,0.06,-0.13}
{26.01,901.43,0.45,2.60,-0.12,1,0,-0.15,-0.23,9.49,9.49,0.00,0.06,-0.06,-0.06,-0.13,0.00}
{26.01,901.40,0.73,2.60,-0.09,1,0,-0.16,-0.23,9.48,9.48,-0.06,0.06,-0.06,-0.06,-0.06,0.06}
{26.00,901.42,0.55,2.60,-0.03,1,0,-0.15,-0.21,9.51,9.51,0.00,-0.06,-0.06,0.00,-0.06,-0.06}
{26.00,901.41,0.64,2.60,0.03,1,0,-0.15,-0.25,9.48,9.48,0.00,-0.06,0.00,0.00,0.13,-0.06}
{26.00,901.43,0.45,2.60,-0.06,1,0,-0.14,-0.21,9.52,9.52,0.00,0.06,-0.13,0.00,0.06,-0.13}
{26.00,901.40,0.73,2.60,0.00,1,0,-0.15,-0.23,9.51,9.51,0.00,-0.06,0.06,0.00,-0.06,0.00}
{26.00,901.40,0.73,2.60,0.03,1,0,-0.17,-0.22,9.52,9.52,-0.06,0.19,0.00,-0.06,0.19,0.00}
{26.00,901.42,0.55,2.60,0.07,1,0,-0.13,-0.22,9.52,9.52,0.00,0.06,-0.13,0.00,0.06,-0.13}
{26.01,901.42,0.55,2.60,0.00,1,0,-0.15,-0.22,9.50,9.50,-0.06,-0.13,0.00,-0.06,-0.13,0.00}
{26.01,901.41,0.64,2.60,-0.03,1,0,-0.14,-0.22,9.50,9.50,0.06,-0.19,0.13,-0.13,-0.06,0.06}
{26.01,901.40,0.73,2.60,0.03,1,0,-0.15,-0.23,9.50,9.50,-0.06,0.06,0.00,-0.06,0.06,0.00}
{26.01,901.43,0.45,2.60,0.00,1,0,-0.16,-0.20,9.51,9.51,0.00,-0.13,0.00,-0.13,-0.13,0.00}
{26.00,901.42,0.55,2.60,-0.03,1,0,-0.15,-0.20,9.52,9.52,-0.06,0.13,-0.06,-0.06,0.13,-0.06}
{26.01,901.41,0.64,2.60,-0.06,1,0,-0.15,-0.21,9.50,9.50,-0.06,-0.25,0.00,-0.06,0.13,-0.06}
{26.01,901.41,0.64,2.60,0.00,1,0,-0.16,-0.20,9.52,9.52,-0.06,0.06,0.00,0.00,0.13,0.13}
{26.01,901.42,0.55,2.60,0.00,1,0,-0.15,-0.21,9.50,9.50,-0.13,0.00,0.06,0.00,-0.06,-0.06}
{26.00,901.45,0.26,2.60,-0.12,1,0,-0.13,-0.22,9.50,9.50,0.06,0.06,0.06,0.06,-0.06,0.06}
{26.00,901.41,0.64,2.60,-0.12,1,0,-0.17,-0.22,9.49,9.49,-0.06,0.00,0.06,-0.06,0.00,0.06}
{26.01,901.44,0.36,2.60,-0.18,1,0,-0.15,-0.24,9.50,9.50,0.00,-0.06,0.00,0.06,-0.13,-0.06}
{26.01,901.41,0.64,2.60,-0.06,1,0,-0.17,-0.21,9.49,9.49,0.00,0.06,0.00,0.00,0.06,0.00}
{26.00,901.42,0.55,2.60,-0.09,1,0,-0.15,-0.19,9.48,9.48,0.00,0.13,-0.06,0.00,0.13,-0.06}
{26.01,901.41,0.64,2.60,0.00,1,0,-0.16,-0.20,9.50,9.50,-0.06,-0.13,-0.06,-0.06,-0.13,-0.06}
{26.01,901.39,0.83,2.60,0.07,1,0,-0.15,-0.23,9.50,9.50,0.00,0.19,-0.13,0.06,0.13,0.13}
{26.00,901.42,0.55,2.60,0.07,1,0,-0.14,-0.22,9.50,9.50,-0.06,-0.13,0.00,-0.06,-0.13,0.00}
{26.01,901.39,0.83,2.60,0.13,1,0,-0.15,-0.21,9.48,9.48,-0.06,0.13,0.06,-0.06,0.13,0.06}
{26.01,901.42,0.55,2.60,0.03,1,0,-0.15,-0.21,9.52,9.52,-0.06,0.06,-0.06,-0.06,0.06,-0.06}
{26.01,901.43,0.45,2.60,0.00,1,0,-0.15,-0.22,9.53,9.53,0.13,-0.13,0.13,0.13,-0.13,0.13}
{26.01,901.45,0.26,2.60,-0.18,1,0,-0.15,-0.23,9.48,9.48,0.06,0.00,-0.06,0.06,0.00,-0.06}
{26.01,901.41,0.64,2.60,-0.15,1,0,-0.17,-0.23,9.52,9.52,0.00,0.06,0.00,0.00,0.06,0.00}
{26.01,901.42,0.55,2.60,-0.12,1,0,-0.17,-0.22,9.49,9.49,-0.06,-0.06,-0.13,-0.06,-0.06,-0.13}
{26.01,901.42,0.55,2.60,-0.03,1,0,-0.13,-0.23,9.49,9.49,-0.06,0.00,0.00,0.06,0.06,0.00}
{26.01,901.41,0.64,2.60,-0.03,1,0,-0.15,-0.21,9.52,9.52,0.06,-0.13,0.06,0.06,-0.13,0.06}
{26.01,901.41,0.64,2.60,0.00,1,0,-0.15,-0.23,9.51,9.51,0.00,-0.06,0.00,0.00,-0.06,0.00}
{26.01,901.41,0.64,2.60,0.03,1,0,-0.14,-0.22,9.53,9.53,0.00,0.00,-0.06,0.00,0.00,-0.06}
{26.01,901.40,0.73,2.60,0.07,1,0,-0.13,-0.23,9.51,9.51,-0.06,-0.19,0.06,-0.06,-0.19,0.06}
{26.01,901.42,0.55,2.60,0.03,1,0,-0.14,-0.23,9.51,9.51,0.00,0.19,-0.06,0.00,-0.06,0.00}
{26.01,901.41,0.64,2.60,0.03,1,0,-0.15,-0.21,9.50,9.50,0.06,0.06,-0.06,0.06,0.06,-0.06}
{26.01,901.41,0.64,2.60,0.00,1,0,-0.15,-0.22,9.55,9.55,0.13,-0.06,0.00,0.13,-0.06,0.00}
{26.01,901.42,0.55,2.60,0.00,1,0,-0.15,-0.22,9.51,9.51,0.19,-0.25,0.00,0.19,-0.25,0.00}
{26.01,901.42,0.55,2.60,-0.03,1,0,-0.15,-0.23,9.51,9.51,0.06,-0.13,0.06,0.06,-0.13,0.06}
{26.01,901.41,0.64,2.60,-0.03,1,0,-0.15,-0.21,9.50,9.50,0.00,0.13,-0.06,-0.06,0.13,0.06}
{26.01,901.44,0.36,2.60,-0.09,1,0,-0.15,-0.22,9.51,9.51,-0.06,-0.06,0.06,-0.06,-0.06,0.06}
{26.01,901.40,0.73,2.60,-0.03,1,0,-0.16,-0.23,9.48,9.48,-0.06,-0.13,0.06,0.00,0.06,0.00}
{26.01,901.44,0.36,2.60,-0.12,1,0,-0.15,-0.22,9.48,9.48,-0.13,0.06,-0.06,-0.13,0.06,-0.06}
{26.01,901.41,0.64,2.60,-0.03,1,0,-0.12,-0.21,9.50,9.50,0.00,0.00,0.00,-0.06,0.00,-0.06}
{26.01,901.43,0.45,2.60,-0.12,1,0,-0.15,-0.22,9.51,9.51,-0.13,-0.06,-0.06,-0.13,-0.06,-0.06}
{26.01,901.43,0.45,2.60,-0.09,1,0,-0.16,-0.23,9.51,9.51,-0.06,0.25,-0.06,-0.06,0.25,-0.06}
{26.01,901.42,0.55,2.60,-0.12,1,0,-0.16,-0.22,9.52,9.52,-0.06,-0.06,0.06,-0.06,-0.06,0.06}
{26.01,901.44,0.36,2.60,-0.15,1,0,-0.17,-0.23,9.48,9.48,0.06,0.13,-0.06,0.06,0.13,-0.06}
{26.01,901.41,0.64,2.60,-0.09,1,0,-0.16,-0.22,9.53,9.53,-0.06,0.06,0.00,-0.06,0.06,0.00}
{26.01,901.41,0.64,2.60,-0.06,1,0,-0.17,-0.23,9.51,9.51,0.13,0.19,0.00,0.13,0.19,0.00}
{26.01,901.41,0.64,2.60,0.03,1,0,-0.14,-0.21,9.50,9.50,0.00,0.06,-0.06,-0.06,0.00,0.06}
{26.01,901.42,0.55,2.60,0.00,1,0,-0.16,-0.24,9.50,9.50,0.00,0.06,-0.13,0.00,0.06,-0.13}
{26.01,901.41,0.64,2.60,0.00,1,0,-0.14,-0.21,9.50,9.50,0.00,-0.06,0.06,0.00,-0.06,0.06}
{26.01,901.42,0.55,2.60,-0.03,1,0,-0.14,-0.22,9.50,9.50,0.06,0.00,0.00,0.06,0.06,-0.06}
{26.02,901.42,0.55,2.60,-0.03,1,0,-0.14,-0.22,9.51,9.51,0.13,-0.06,0.00,-0.06,-0.06,0.13}
{26.02,901.41,0.64,2.60,-0.03,1,0,-0.14,-0.22,9.51,9.51,-0.13,0.19,-0.06,0.06,-0.06,0.06}
{26.01,901.41,0.64,2.60,0.00,1,0,-0.16,-0.23,9.50,9.50,0.00,0.06,0.06,0.00,0.06,0.06}
{26.02,901.40,0.73,2.60,0.07,1,0,-0.14,-0.23,9.49,9.49,0.00,0.13,0.13,0.00,0.13,0.13}
{26.01,901.42,0.55,2.60,0.03,1,0,-0.14,-0.23,9.51,9.51,0.13,0.25,0.06,-0.06,0.06,0.00}
{26.02,901.44,0.36,2.60,-0.06,1,0,-0.15,-0.22,9.50,9.50,0.06,0.00,0.06,0.06,0.00,0.06}
{26.02,901.41,0.64,2.60,-0.09,1,0,-0.14,-0.22,9.45,9.45,0.06,0.25,-0.31,0.06,0.25,-0.31}
{26.02,901.41,0.64,2.60,-0.06,1,0,-0.20,-0.17,9.69,9.69,1.31,-0.25,0.25,1.31,-0.25,0.25}
{26.02,901.43,0.45,2.60,-0.03,1,0,-0.07,-0.18,9.59,9.59,-1.37,4.62,0.37,-1.37,4.62,0.37}
{26.02,901.44,0.36,2.60,-0.12,1,0,-0.25,-0.22,9.55,9.56,0.06,2.37,-0.56,0.06,2.37,-0.56}
{26.02,901.43,0.45,2.60,-0.18,1,0,-0.10,-0.42,9.56,9.57,-7.50,1.75,-3.19,-7.50,1.75,-3.19}
{26.02,901.40,0.73,2.60,-0.09,1,0,-0.50,-0.13,9.88,9.89,0.19,3.69,23.50,-0.44,2.50,22.19}
{26.02,901.45,0.26,2.60,-0.12,1,0,0.31,-0.27,9.37,9.38,8.44,-10.75,-5.06,11.25,-11.12,-7.19}
{26.02,901.40,0.73,2.60,-0.03,1,0,0.52,0.42,9.61,9.63,6.06,7.25,15.50,6.06,7.25,15.50}
{26.02,901.43,0.45,2.60,-0.12,1,0,1.69,0.79,9.25,9.44,5.81,-22.94,14.19,5.81,-22.94,14.19}
{26.02,901.42,0.55,2.60,-0.03,1,0,-1.41,-1.58,8.60,8.86,-9.88,31.81,35.44,-9.88,31.81,35.44}
{26.02,901.44,0.36,2.60,-0.15,1,0,0.08,-0.52,8.66,8.68,-9.19,-17.37,-4.25,-4.12,-11.31,-5.00}
{26.02,901.42,0.55,2.60,-0.12,1,0,-0.25,-0.19,9.67,9.68,1.62,1.12,0.25,-0.50,2.19,0.13}
{26.02,901.44,0.36,2.60,-0.18,1,0,-0.06,-0.20,9.53,9.53,-0.75,-0.81,0.00,-0.50,-1.00,-0.06}
{26.02,901.41,0.64,2.60,-0.09,1,0,-0.09,-0.16,9.44,9.44,0.37,-4.62,0.37,0.37,-4.62,0.37}
{26.04,901.43,0.57,0.57,1.62,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00}
{26.05,901.44,0.47,0.57,1.78,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00}
{26.05,901.41,0.75,0.75,1.84,0,0,0.08,-0.12,9.50,9.50,0.06,-0.06,0.13,0.06,-0.06,0.13}
{26.05,901.44,0.47,0.75,1.81,0,0,0.09,-0.12,9.50,9.50,0.06,0.00,0.06,-0.06,0.06,-0.06}
{26.03,901.47,0.19,0.75,1.72,0,0,0.08,-0.11,9.51,9.51,-0.06,0.13,0.00,-0.06,0.13,0.00}
{26.04,901.44,0.47,0.75,1.63,0,0,0.11,-0.12,9.50,9.50,0.00,-0.06,0.06,0.00,-0.06,0.06}
{26.04,901.45,0.38,0.75,1.59,0,0,0.07,-0.13,9.47,9.47,0.06,-0.06,0.13,0.00,-0.06,0.00}
{26.04,901.45,0.38,0.75,1.66,0,0,0.08,-0.12,9.49,9.49,-0.06,0.00,0.00,-0.06,0.00,0.00}
{26.03,901.46,0.29,0.75,1.59,0,0,0.08,-0.12,9.50,9.50,-0.06,-0.19,0.00,-0.06,-0.19,0.00}
{26.03,901.43,0.57,0.75,1.66,0,0,0.09,-0.13,9.51,9.51,-0.06,0.00,0.06,-0.06,0.00,0.06}
{26.02,901.42,0.66,0.75,1.75,0,0,0.09,-0.13,9.52,9.52,0.06,-0.19,0.13,0.06,-0.19,0.13}
{26.02,901.41,0.75,0.75,1.91,0,0,0.08,-0.13,9.51,9.51,0.00,0.00,-0.06,0.00,0.00,-0.06}
{26.02,901.43,0.57,0.75,1.91,0,0,0.08,-0.10,9.53,9.53,0.06,-0.06,0.00,0.06,-0.06,0.00}
{26.02,901.43,0.57,0.75,1.88,0,0,0.08,-0.13,9.50,9.50,0.06,0.06,-0.06,0.06,0.06,-0.06}
{26.02,901.42,0.66,0.75,1.84,0,0,0.07,-0.10,9.51,9.51,-0.13,0.37,-0.06,-0.13,0.37,-0.06}
{26.01,901.43,0.57,0.75,1.84,0,0,0.10,-0.13,9.49,9.49,0.00,-0.06,0.00,0.00,-0.31,0.00}
{26.01,901.45,0.38,0.75,1.78,0,0,0.07,-0.13,9.52,9.52,0.13,-0.13,0.00,0.00,-0.13,0.00}
{26.01,901.43,0.57,0.75,1.75,0,0,0.09,-0.12,9.50,9.50,0.06,-0.19,-0.13,0.06,-0.19,-0.13}
{26.01,901.46,0.29,0.75,1.66,0,0,2.19,0.20,10.10,10.34,-31.69,32.06,-30.88,-31.69,32.06,-30.88}
{26.01,901.44,0.47,0.75,1.69,0,0,1.99,-0.72,13.09,13.26,49.31,-0.75,56.31,49.31,-0.75,56.31}
{26.00,901.43,0.57,0.75,1.69,0,0,2.69,0.04,12.81,13.09,66.00,0.75,52.44,66.00,0.75,52.44}
{26.00,901.40,0.85,0.85,1.78,0,0,0.28,-0.01,7.57,7.58,10.00,24.94,64.87,10.00,24.94,64.87}
{26.00,901.34,1.41,1.41,1.53,0,0,0.23,-0.29,2.53,2.56,14.38,8.13,79.37,14.38,8.13,79.37}
{26.00,901.39,0.94,1.41,1.66,0,0,1.82,0.16,12.30,12.43,-11.56,-24.00,-1.56,-11.56,-24.00,-1.56}
{26.00,901.35,1.32,1.41,1.81,0,0,1.59,-0.67,9.91,10.06,-1.94,2.75,11.12,-1.94,2.75,11.12}
{26.00,901.32,1.60,1.60,1.69,0,0,0.82,-0.12,6.88,6.93,0.19,26.87,-17.00,0.19,26.87,-17.00}
{26.00,901.31,1.69,1.69,1.84,0,0,3.00,-0.39,9.50,9.97,10.56,6.31,-28.38,10.56,6.31,-28.38}
{25.99,901.32,1.60,1.69,1.94,0,0,1.47,-0.42,8.83,8.96,36.00,41.50,10.75,36.00,41.50,10.75}
{26.00,901.29,1.88,1.88,1.84,0,0,1.01,-0.49,9.27,9.34,44.31,10.75,53.06,43.63,9.06,55.00}
{26.00,901.27,2.06,2.06,1.78,0,0,-1.90,-2.97,2.12,4.11,-68.75,-66.50,-21.25,-21.19,-30.88,-35.00}
{25.99,901.28,1.97,2.06,1.91,0,0,0.51,-1.89,11.11,11.28,12.25,69.19,-8.19,12.25,69.19,-8.19}
{26.00,901.30,1.78,2.06,1.88,0,0,-0.31,-1.53,12.27,12.37,-47.44,-22.37,-23.12,-47.44,-22.37,-23.12}
{25.99,901.25,2.25,2.25,1.75,0,0,-1.62,-0.40,10.33,10.46,47.44,-4.06,-35.94,44.38,-3.62,-34.69}
{25.99,901.27,2.06,2.25,1.78,0,0,-2.25,-0.02,8.98,9.26,4.25,41.56,-13.62,4.25,41.56,-13.62}
{25.99,901.23,2.44,2.44,1.81,0,0,-1.86,1.75,9.23,9.58,17.31,34.38,-9.44,17.31,34.38,-9.44}
{25.99,901.21,2.63,2.63,1.75,0,0,-3.33,-1.55,7.35,8.22,-20.12,33.44,14.06,-20.12,33.44,14.06}
{25.99,901.21,2.63,2.63,1.94,0,0,-4.49,0.50,7.57,8.82,12.31,-23.56,-8.63,12.31,-23.56,-8.63}
{25.99,901.18,2.91,2.91,1.81,0,0,-3.09,0.96,8.27,8.88,-26.25,-18.62,-5.25,-26.25,-18.62,-5.25}
{25.99,901.20,2.72,2.91,1.84,0,0,-2.13,-0.96,7.48,7.84,-14.13,-12.19,10.31,-14.13,-12.19,10.31}
{25.99,901.23,2.44,2.91,1.78,0,0,-1.53,-1.01,9.32,9.50,-3.44,-15.75,27.19,-3.81,-17.19,26.25}
{25.99,901.23,2.44,2.91,1.63,0,0,-1.75,-1.30,9.23,9.48,-20.06,-16.69,23.44,-20.06,-16.69,23.44}
{25.99,901.26,2.16,2.91,1.44,0,0,-0.42,-2.25,8.99,9.28,-46.75,-29.19,15.69,-46.75,-29.19,15.69}
